ID,total_amount
272,16.474999999999998
273,30.253749999999986
274,11.562500000000007
275,6.359999999999997
276,64.55999999999997
277,9.959999999999935
278,13.560000000000041
279,10.443333333333339
280,10.559999999999995
281,13.462500000000006
282,11.925
283,17.62500000000001
284,24.95000000000002
285,10.8964880952381
286,13.425000000000006
287,11.150000000000004
288,13.180000000000007
289,5.409511272179334
290,7.487500000000004
291,7.400000000000006
292,9.718750000000007
293,19.524249999999988
294,8.249319673382175
295,10.560000000000006
296,23.55299999999999
297,12.941666666666674
298,12.95
299,13.736500000000003
300,8.354500000000005
301,10.650000000000007
302,14.760000000000073
303,4.502083333333335
304,7.58029761904762
305,6.96000000000001
306,9.950000000000001
307,8.16
308,11.42708333333334
309,13.450000000000003
310,17.149999999999995
311,51.166499999999985
312,15.474999999999989
313,13.560000000000011
314,10.143750000000008
315,8.158154761904767
316,7.1186678099269995
317,51.594999999999985
318,19.287499999999987
319,8.330565927128427
320,7.138541666666671
321,27.359999999999996
322,25.834374999999984
323,7.402083333333337
324,27.69799999999999
325,8.063477182539687
326,22.087499999999984
327,6.5086818181818185
328,11.712500000000007
329,8.509523809523811
330,8.330565927128427
331,6.359999999999994
332,14.760000000000058
333,11.160000000000014
334,40.47724999999999
335,32.237499999999976
336,5.2687500000000025
337,19.837999999999987
338,16.375
339,26.75
340,6.017215847838557
341,32.199999999999996
342,11.35733333333334
343,16.249999999999996
344,12.012500000000006
345,22.80299999999999
346,64.14099999999999
347,10.380000000000027
348,11.147777253488908
349,6.126071428571432
350,11.18116064593087
351,5.150000000000004
352,28.551499999999983
353,6.3575000000000035
354,16.62
355,12.6
356,6.337750000000005
357,11.620000000000006
358,8.475000000000005
359,9.011250000000004
360,9.435000000000006
361,7.343250000000005
362,8.600000000000005
363,11.175000000000008
364,5.752083333333337
365,7.829925595238096
366,9.710750000000006
367,9.483750000000015
368,7.25
369,15.537499999999998
370,7.690000000000005
371,7.186250000000006
372,12.99966433566434
373,41.180499999999995
374,13.388250000000005
375,21.225
376,12.349999999999998
377,8.760000000000048
378,6.3599999999999985
379,19.57916666666666
380,6.3499999999999925
381,20.058416666666652
382,7.112500000000004
383,4.861636904761907
384,19.43674999999999
385,15.1625
386,16.326249999999995
387,9.120000000000001
388,17.115249999999996
389,28.425749999999987
390,7.880000000000036
391,9.959999999999928
392,9.833462301587302
393,10.9875
394,5.825000000000005
395,9.017916666666673
396,4.275000000000001
397,8.035208333333339
398,7.964750000000002
399,27.938500000000015
400,19.99999999999999
401,14.75
402,10.140000000000008
403,11.306607142857146
404,10.559999999999995
405,5.850416666666664
406,24.294249999999987
407,10.840249999999992
408,8.95225
409,10.650000000000007
410,13.020642857142864
411,25.110249999999994
412,9.037500000000005
413,12.95999999999998
414,45.73899999999999
415,9.172999999999998
416,11.0
417,5.912750000000001
418,10.155000000000006
419,21.96000000000003
420,12.440798611111116
421,8.389000000000006
422,15.38
423,10.560000000000006
424,19.02575000000002
425,8.160000000000002
426,8.76122023809524
427,7.25
428,6.2377380952380985
429,19.55000000000003
430,7.163500000000004
431,6.960000000000005
432,9.228750000000007
433,13.037499999999994
434,16.76666666666667
435,18.96
436,23.222500000000004
437,9.115625000000007
438,7.153750000000005
439,23.232499999999984
440,39.45324999999996
441,3.499999999999999
442,9.836250000000005
443,11.150000000000011
444,10.677083333333337
445,10.560000000000024
446,17.562833333333327
447,8.305863095238099
448,12.360000000000067
449,8.062500000000005
450,11.16
451,8.75
452,8.155208333333338
453,6.770833333333338
454,21.0525
455,20.159999999999993
456,17.811999999999994
457,23.337499999999984
458,5.933333333333337
459,14.159999999999968
460,27.350000000000005
461,29.99249999999998
462,13.061625000000006
463,8.037500000000007
464,9.959999999999926
465,6.149642857142859
466,7.695196969696971
467,54.413499999999985
468,10.725000000000007
469,24.35975000000001
470,17.597249999999995
471,12.809875000000005
472,6.2177500000000006
473,7.658768315018318
474,8.187500000000005
475,33.07474999999998
476,114.55450000000005
477,9.740997023809523
478,12.590000000000007
479,16.8875
480,16.190999999999995
481,7.9500000000000055
482,21.17499999999999
483,70.25999999999974
484,7.142946428571432
485,8.578096548590516
486,12.500000000000007
487,6.599999999999997
488,9.78229166666667
489,4.47417658730159
490,6.800500000000004
491,18.950000000000053
492,5.936530242365695
493,6.525000000000004
494,8.81954166666667
495,16.025
496,9.754250000000008
497,8.721875000000006
498,8.460560146295858
499,78.80999999999997
500,6.591999999999996
501,40.824999999999974
502,7.1375000000000055
503,8.159999999999993
504,18.29999999999999
505,10.17083333333334
506,6.96000000000001
507,31.639249999999983
508,17.25
509,7.342083333333339
510,11.2925
511,22.56
512,12.610833333333337
513,17.863250000000008
514,11.760000000000044
515,10.600000000000007
516,21.059249999999984
517,5.208679136051152
518,26.337499999999984
519,11.160000000000007
520,10.860416666666673
521,15.931249999999997
522,10.985000000000003
523,47.76
524,15.375
525,9.950000000000006
526,20.159999999999997
527,14.760000000000062
528,7.987500000000006
529,11.150000000000002
530,9.965749999999998
531,11.112500000000008
532,12.162500000000009
533,14.760000000000023
534,6.546875000000004
535,29.10349999999998
536,9.781904761904768
537,15.351250000000002
538,57.8135
539,6.5996130952381
540,9.360000000000024
541,14.8
542,52.93749999999993
543,7.200000000000005
544,8.760000000000005
545,27.187499999999982
546,9.807291666666673
547,15.2
548,7.9500000000000055
549,18.360000000000017
550,8.760000000000042
551,42.66025000000001
552,7.334523809523814
553,15.834166666666667
554,8.139750000000017
555,13.767500000000004
556,8.75
557,65.28750000000001
558,12.14875
559,8.75
560,10.78999999999998
561,6.6051864495798345
562,6.360000000000002
563,17.900000000000006
564,17.393749999999994
565,16.037999999999997
566,8.145000000000003
567,114.99325000000003
568,15.614062499999998
569,11.160000000000009
570,12.250000000000009
571,21.640999999999984
572,11.490750000000007
573,15.4875
574,29.289499999999986
575,7.220750000000004
576,30.2945
577,12.598750000000006
578,6.657329996392498
579,8.760000000000097
580,10.790000000000003
581,29.119999999999987
582,7.084833333333338
583,8.288
584,54.29425
585,9.228774350649353
586,65.55999999999999
587,9.36
588,10.875000000000007
589,13.209732142857149
590,21.875999999999983
591,22.7875
592,6.0515463042626445
593,8.16
594,20.94024999999999
595,33.518
596,17.880000000000017
597,13.469500000000002
598,4.695937500000001
599,10.392500000000018
600,6.310238095238098
601,21.487499999999986
602,14.76000000000008
603,9.814166666666672
604,16.291666666666664
605,6.94999999999999
606,18.275000000000013
607,16.609500000000008
608,6.177834423014061
609,70.2599999999996
610,8.863541666666674
611,12.960000000000008
612,20.75
613,13.559999999999997
614,8.760000000000009
615,8.664791666666671
616,12.252916666666673
617,8.607440476190481
618,9.772250000000005
619,24.95000000000002
620,14.9625
621,5.288750000000003
622,7.814500000000005
623,23.537499999999984
624,5.974583333333337
625,23.704500000000003
626,13.339916666666667
627,8.461597222222228
628,5.281750992063495
629,18.35000000000002
630,9.362500000000008
631,8.159999999999961
632,6.9499999999999975
633,7.560000000000012
634,8.17822420634921
635,11.149999999999993
636,34.65416666666664
637,9.960000000000017
638,24.529499999999988
639,12.290000000000008
640,9.950000000000005
641,11.197619047619053
642,12.95
643,13.112500000000008
644,11.760000000000023
645,17.149999999999984
646,91.21875000000004
647,17.759999999999984
648,9.110000000000007
649,23.149999999999995
650,15.40875000000002
651,70.27000000000005
652,6.349999999999999
653,17.16
654,13.559999999999993
655,14.75
656,6.4087499999999995
657,12.950499999999996
658,28.550000000000004
659,12.740000000000007
660,9.360000000000024
661,11.832750000000006
662,12.292749999999998
663,12.090000000000007
664,7.762219967532468
665,16.294345238095232
666,13.917750000000002
667,15.006499999999997
668,7.462500000000006
669,14.760000000000034
670,16.74425
671,17.14999999999996
672,15.1505
673,8.526999999999997
674,15.635749999999998
675,8.316694121850372
676,6.431617063492065
677,10.559999999999999
678,20.75
679,17.649166666666662
680,18.55624999999999
681,7.113000000000005
682,12.36000000000003
683,22.58975
684,10.821666666666673
685,21.409999999999993
686,15.26008333333333
687,14.691666666666666
688,12.360000000000005
689,58.55999999999909
690,54.290999999999976
691,12.360000000000003
692,21.95000000000002
693,52.79999999999994
694,11.620000000000006
695,6.598999999999999
696,7.7716666666666665
697,21.637499999999985
698,24.350000000000023
699,16.912499999999994
700,50.112749999999984
701,9.360000000000014
702,8.921999999999995
703,12.359999999999998
704,17.75
705,13.617500000000003
706,8.07674034992785
707,11.707583333333341
708,63.56000000000007
709,6.359999999999993
710,11.72925000000001
711,10.560000000000027
712,5.493577952576592
713,4.987558170995673
714,17.149999999999984
715,10.56000000000003
716,16.762499999999996
717,8.511916666666673
718,27.95999999999999
719,15.960000000000003
720,7.5888333333333335
721,42.34999999999997
722,9.235416666666673
723,18.286250000000013
724,10.375000000000007
725,6.500208333333336
726,38.43000000000002
727,8.75
728,9.957291666666674
729,13.550000000000006
730,8.562499999999996
731,41.494499999999974
732,6.620000000000003
733,15.360000000000099
734,8.726249241820094
735,18.275000000000013
736,14.71875
737,6.960000000000003
738,13.390000000000004
739,10.970833333333333
740,8.760000000000074
741,12.960000000000008
742,18.994000000000003
743,20.808750000000053
744,7.975000000000006
745,18.90499999999999
746,11.759999999999968
747,30.960000000000026
748,14.200500000000002
749,19.187499999999993
750,8.208750000000006
751,5.7095000000000065
752,24.362499999999983
753,8.451875000000003
754,29.160000000000004
755,11.825000000000006
756,9.606417777761129
757,42.26025
758,12.350000000000005
759,9.679166666666672
760,6.620000000000003
761,11.275
762,27.359999999999985
763,7.462500000000006
764,19.280999999999995
765,24.96000000000001
766,9.133000000000006
767,8.695064484126986
768,9.120000000000003
769,10.63725
770,8.760000000000085
771,10.879727182539686
772,16.3375
773,8.31541666666667
774,6.281250000000005
775,7.375000000000005
776,16.6515
777,46.39699999999996
778,60.086499999999965
779,14.150000000000167
780,10.49541666666667
781,7.560000000000009
782,6.995357142857148
783,5.235500000000004
784,12.690138888888894
785,17.149999999999967
786,9.15
787,10.205666666666673
788,6.349999999999999
789,8.073958333333339
790,14.7125
791,19.81249999999999
792,10.471000000000005
793,9.294791666666672
794,8.760000000000012
795,39.35999999999997
796,10.185833333333335
797,9.90541666666667
798,10.623346230158736
799,15.839500000000001
800,13.837500000000002
801,9.649999999999995
802,6.096696428571428
803,17.159999999999982
804,41.65099999999997
805,8.432857142857149
806,11.1875
807,7.073958333333339
808,12.94999999999998
809,19.8
810,7.625000000000005
811,31.702750000000016
812,12.730000000000008
813,10.64714285714286
814,12.189250000000003
815,26.760000000000087
816,23.487499999999983
817,6.643330523643025
818,7.9325
819,11.072648809523816
820,12.175250000000007
821,7.584375000000006
822,5.712500000000004
823,14.365833333333333
824,13.074166666666674
825,17.760000000000076
826,4.839750000000003
827,4.875000000000003
828,10.037500000000007
829,50.00999999999996
830,15.932485119047616
831,27.97475000000002
832,12.425000000000008
833,6.349999999999999
834,9.245000000000001
835,10.925
836,12.350000000000012
837,19.229000000000006
838,24.016250000000014
839,19.225000000000016
840,18.950000000000042
841,57.66000000000001
842,8.372985834638426
843,9.960000000000004
844,8.847916666666674
845,5.645833333333337
846,5.436925904977379
847,6.843749999999997
848,16.559999999999995
849,13.725
850,11.82225
851,9.535416666666674
852,14.562500000000004
853,36.95899999999998
854,12.312500000000009
855,9.25833333333334
856,14.36833333333333
857,9.36000000000001
858,10.915750000000006
859,10.600000000000007
860,22.15499999999999
861,47.345
862,19.608499999999992
863,12.960000000000008
864,7.875000000000005
865,12.690500000000007
866,8.851250000000006
867,8.713690476190482
868,16.64583333333333
869,5.8378034567059
870,6.693501159787924
871,12.3125
872,11.219627976190484
873,8.757500000000002
874,15.88033333333333
875,15.950000000000035
876,4.323065476190477
877,12.949999999999989
878,8.69597916666667
879,13.507000000000005
880,51.423500000000004
881,6.16875
882,5.251636904761907
883,14.041250000000002
884,14.75
885,15.360000000000017
886,13.851190476190478
887,4.606500000000002
888,6.556250000000004
889,6.960000000000006
890,9.86
891,12.850000000000009
892,15.755833333333332
893,21.98883928571427
894,7.984166666666671
895,81.48500000000003
896,14.760000000000005
897,23.012499999999985
898,4.813250000000001
899,32.059250000000006
900,16.619499999999995
901,11.636500000000007
902,6.908334704471197
903,75.6699999999995
904,6.960000000000017
905,14.16000000000001
906,8.760000000000005
907,11.759999999999991
908,7.873958333333339
909,10.346875000000008
910,21.190000000000033
911,29.171249999999993
912,8.471875000000006
913,44.48749999999998
914,9.360000000000024
915,12.350000000000012
916,15.272499999999999
917,16.569166666666664
918,7.324500000000002
919,38.137499999999974
920,36.35999999999998
921,13.08750000000001
922,12.856250000000008
923,26.0
924,6.959999999999998
925,45.85699999999997
926,29.787499999999977
927,11.225000000000005
928,12.960000000000027
929,4.133034016636959
930,10.987000000000005
931,11.746
932,18.07299999999999
933,13.56000000000003
934,14.974583333333332
935,35.11474999999999
936,9.64583333333334
937,8.522500000000004
938,7.519343593175833
939,10.560416666666672
940,7.617041554939631
941,11.760000000000037
942,12.03958333333334
943,11.736500000000001
944,14.509166666666667
945,12.959999999999962
946,11.149999999999997
947,8.159999999999986
948,63.09499999999997
949,34.55999999999997
950,20.14249999999999
951,56.66874999999999
952,7.683680555555557
953,61.34324999999999
954,6.415089285714288
955,23.75
956,9.960000000000004
957,8.135500000000006
958,16.60699999999999
959,14.760000000000025
960,8.037500000000005
961,14.760000000000028
962,8.760000000000023
963,4.934282604806543
964,34.324999999999974
965,24.799999999999983
966,28.922499999999985
967,25.48124999999998
968,13.687500000000005
969,13.504166666666672
970,17.397916666666664
971,8.75
972,16.687499999999996
973,7.420750000000005
974,9.350000000000005
975,47.73050000000002
976,21.960000000000015
977,6.3458333333333385
978,8.377827380952386
979,8.000963669842069
980,10.330761599511607
981,7.364204545454551
982,8.517500000000007
983,52.454750000000004
984,21.96000000000003
985,7.253583333333337
986,8.465124007936506
987,6.887500000000005
988,6.567500000000001
989,4.667833333333333
990,21.024999999999984
991,13.560000000000011
992,6.993750000000006
993,11.440000000000005
994,7.560000000000031
995,70.25999999999956
996,6.360000000000003
997,50.76
998,10.560000000000004
999,12.960000000000003
1000,5.950000000000005
1001,8.885768849206354
1002,9.120000000000003
1003,12.786697261072263
1004,11.014999999999997
1005,14.02447916666667
1006,9.564250000000005
1007,15.360000000000046
1008,13.550500000000005
1009,9.280298563845147
1010,23.313749999999988
1011,12.350000000000009
1012,14.75
1013,7.586250000000005
1014,3.3999999999999986
1015,9.119999999999996
1016,14.625
1017,13.605749999999997
1018,13.82525
1019,14.760000000000025
1020,13.296500000000005
1021,7.850000000000006
1022,6.329000000000004
1023,12.283928571428579
1024,12.806828631538192
1025,26.891250000000003
1026,12.350000000000014
1027,23.812499999999982
1028,9.850000000000007
1029,5.712500000000004
1030,14.16
1031,10.56000000000002
1032,9.312750000000005
1033,5.232972132034632
1034,9.372250000000005
1035,7.258333333333338
1036,8.006250000000005
1037,17.76000000000006
1038,51.48000000000003
1039,6.021547619047622
1040,8.840333347208347
1041,49.84912499999997
1042,52.79999999999991
1043,17.16
1044,18.590000000000003
1045,13.792166666666668
1046,80.86525000000003
1047,9.743070456164208
1048,11.160000000000013
1049,5.731250000000004
1050,11.760000000000007
1051,10.550000000000013
1052,10.037500000000007
1053,25.5055
1054,8.986622023809527
1055,19.12
1056,27.960000000000015
1057,33.512499999999996
1058,6.394732142857145
1059,23.387749999999993
1060,8.574791666666671
1061,26.69975
1062,16.219999999999995
1063,12.762750000000008
1064,9.406250000000007
1065,7.550000000000006
1066,8.150000000000002
1067,13.441000000000003
1068,7.638603448275868
1069,13.382000000000005
1070,9.495839799797082
1071,44.33458333333331
1072,14.159999999999993
1073,7.922333333333339
1074,41.75949999999998
1075,20.93887499999999
1076,9.119999999999996
1077,13.321875000000006
1078,10.325000000000006
1079,11.170083333333341
1080,17.759999999999994
1081,10.265576159951163
1082,59.34624999999996
1083,5.393750000000003
1084,18.45729166666666
1085,8.125625000000005
1086,21.262499999999985
1087,7.3250000000000055
1088,15.950000000000035
1089,15.444999999999997
1090,9.737500000000008
1091,9.960000000000004
1092,5.787500000000003
1093,17.837499999999995
1094,10.841875000000005
1095,9.318750000000009
1096,6.450000000000005
1097,12.101666666666674
1098,6.0
1099,5.808333333333338
1100,7.3875
1101,10.54925
1102,14.7
1103,7.044107142857148
1104,17.759999999999987
1105,8.75
1106,75.6599999999999
1107,37.32224999999998
1108,12.555000000000007
1109,28.68875
1110,11.150000000000016
1111,11.160000000000007
1112,8.160000000000002
1113,25.837499999999984
1114,15.637499999999998
1115,26.492499999999986
1116,13.896875000000003
1117,8.760000000000094
1118,16.806250000000013
1119,11.218154761904767
1120,11.721875000000008
1121,19.587499999999988
1122,4.685750000000002
1123,13.39375
1124,12.682625000000007
1125,59.248499999999964
1126,7.819494047619048
1127,35.160000000000004
1128,12.382006708359903
1129,22.54699999999997
1130,16.487499999999994
1131,8.760000000000108
1132,15.446647727272724
1133,11.13400000000001
1134,24.359750000000005
1135,14.857250000000002
1136,22.994499999999984
1137,26.712499999999984
1138,10.536071428571436
1139,16.40699999999999
1140,6.5459067162197995
1141,3.8875000000000006
1142,20.650000000000013
1143,21.25312499999999
1144,12.089999999999993
1145,12.350000000000009
1146,7.312500000000005
1147,38.82849999999998
1148,12.25
1149,33.950000000000024
1150,6.1851686507936545
1151,12.949999999999992
1152,6.950000000000012
1153,14.760000000000058
1154,63.56000000000007
1155,18.960000000000022
1156,3.8
1157,20.760000000000026
1158,8.789708333333339
1159,10.9
1160,31.262499999999978
1161,12.27500000000001
1162,22.895499999999977
1163,12.719083333333336
1164,55.29949999999999
1165,10.56
1166,31.699999999999978
1167,40.21249999999999
1168,8.817447765136912
1169,15.455000000000004
1170,12.850000000000005
1171,40.22799999999998
1172,76.32775000000005
1173,29.34624999999999
1174,18.360000000000007
1175,12.145000000000008
1176,9.36
1177,10.608750000000002
1178,7.507500000000003
1179,9.960000000000017
1180,24.950000000000017
1181,8.900000000000006
1182,13.694250000000006
1183,11.537500000000007
1184,14.109250000000003
1185,34.58749999999998
1186,17.262499999999996
1187,8.931250000000006
1188,34.27324999999998
1189,12.700000000000008
1190,8.488541666666672
1191,10.991666666666672
1192,14.382916666666668
1193,14.397916666666669
1194,15.760999999999996
1195,18.15274999999999
1196,40.81249999999997
1197,8.760000000000101
1198,23.31687499999999
1199,11.15000000000001
1200,10.306250000000006
1201,9.724999999999996
1202,7.175208333333337
1203,11.10208333333334
1204,21.950000000000017
1205,10.791250000000005
1206,7.560000000000028
1207,10.140000000000006
1208,12.725000000000009
1209,15.454999999999998
1210,7.970500000000004
1211,15.350000000000026
1212,13.737500000000006
1213,8.050833333333339
1214,10.695750000000007
1215,31.608749999999976
1216,136.11225000000007
1217,29.511249999999983
1218,12.878500000000006
1219,44.729749999999996
1220,14.994791666666666
1221,9.95
1222,17.898249999999994
1223,10.550000000000006
1224,17.6
1225,15.007250000000003
1226,53.35225000000001
1227,11.9586507936508
1228,11.041666666666666
1229,6.154625000000004
1230,10.550000000000008
1231,24.360000000000007
1232,7.725625000000005
1233,6.360000000000005
1234,6.349999999999999
1235,6.6
1236,68.56000000000003
1237,6.29385416666667
1238,5.52035756170618
1239,6.352645052427863
1240,9.557916666666673
1241,13.611875000000003
1242,14.682750000000002
1243,5.75
1244,5.127728174603175
1245,166.07275
1246,13.30416666666667
1247,8.405625000000004
1248,20.912500000000016
1249,13.675000000000006
1250,10.704166666666673
1251,6.95000000000001
1252,11.175000000000008
1253,10.018999999999995
1254,9.598511904761907
1255,14.120000000000001
1256,9.490000000000006
1257,23.5
1258,9.120000000000001
1259,7.537500000000006
1260,15.825
1261,6.146083333333338
1262,14.119500000000002
1263,17.940000000000033
1264,14.675000000000011
1265,8.16083333333334
1266,17.149999999999963
1267,12.8845
1268,9.360000000000003
1269,10.301925088933631
1270,9.700000000000006
1271,29.66175
1272,23.75
1273,15.38
1274,6.914166666666671
1275,9.049999999999995
1276,10.560000000000006
1277,9.360000000000003
1278,12.360000000000024
1279,44.22725000000001
1280,6.6352083333333365
1281,20.798749999999988
1282,14.150000000000258
1283,7.273500000000006
1284,6.947875000000001
1285,7.560000000000019
1286,9.983125000000006
1287,17.76000000000001
1288,22.550000000000043
1289,5.769124999999997
1290,12.272750000000006
1291,15.4375
1292,10.356250000000006
1293,7.691625000000005
1294,121.21449999999997
1295,6.87516292082101
1296,9.360000000000005
1297,12.442499999999987
1298,9.360000000000003
1299,5.803125000000004
1300,11.800378787878795
1301,10.730000000000008
1302,6.360000000000004
1303,8.615000000000004
1304,34.55424999999998
1305,8.608233953546454
1306,26.86175
1307,6.005773809523815
1308,23.031249999999986
1309,18.950000000000053
1310,11.160000000000002
1311,16.587499999999995
1312,8.149999999999952
1313,16.017999999999994
1314,9.490000000000006
1315,30.924999999999976
1316,8.149999999999999
1317,8.575000000000006
1318,10.800000000000008
1319,15.360000000000094
1320,12.162500000000009
1321,35.58749999999998
1322,6.360000000000004
1323,7.560000000000026
1324,18.95000000000001
1325,10.550000000000008
1326,73.20000000000002
1327,63.3474999999998
1328,19.787499999999987
1329,5.305833333333337
1330,21.950000000000014
1331,7.5600000000000165
1332,10.635258928571435
1333,20.159999999999993
1334,18.437499999999993
1335,12.960000000000003
1336,7.605541666666672
1337,17.15000000000001
1338,6.747569444444449
1339,17.850000000000012
1340,14.135416666666668
1341,4.300000000000002
1342,11.6195
1343,35.63849999999998
1344,15.4385
1345,9.605711309523816
1346,10.550250000000005
1347,6.618750000000004
1348,8.108973214285719
1349,17.414999999999992
1350,13.437500000000005
1351,8.390213293650797
1352,21.95000000000002
1353,11.7
1354,9.95
1355,24.624999999999982
1356,11.160000000000004
1357,11.31145833333334
1358,9.271875000000007
1359,14.175
1360,26.14083333333332
1361,19.793499999999987
1362,41.05100000000001
1363,64.42000000000004
1364,8.76000000000008
1365,6.773249999999999
1366,11.797500000000007
1367,10.13999999999999
1368,20.750000000000014
1369,4.5702539811379115
1370,7.905416666666672
1371,18.58124999999999
1372,7.585110028860029
1373,9.993750000000016
1374,8.450773809523811
1375,8.248750000000005
1376,15.133750000000001
1377,8.935000000000006
1378,10.2374255952381
1379,14.668303571428577
1380,14.494083333333336
1381,7.660372023809527
1382,11.475000000000007
1383,20.743000000000016
1384,11.025000000000007
1385,15.350000000000028
1386,74.97049999999996
1387,10.375000000000007
1388,18.36
1389,6.1139186507936545
1390,20.699999999999985
1391,17.149999999999984
1392,58.559999999999114
1393,8.3125
1394,7.758125000000005
1395,9.46319444444445
1396,13.13199404761905
1397,70.25999999999956
1398,8.791666666666673
1399,9.90053571428571
1400,6.345833333333333
1401,9.949999999999998
1402,30.212499999999977
1403,26.557499999999983
1404,7.528125000000005
1405,74.54399999999995
1406,13.837500000000002
